event_type,event_family,example_id,trajectory_id,matched_role,current_reasoning_step_idx,previous_action,current_action,previous_action_entropy_bits,current_action_entropy_bits,delta_action_entropy_bits,previous_action_confidence,current_action_confidence,delta_action_confidence
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,68,LEFT,UP,0.96431145954509,0.9680230203021494,0.0037115607570593623,0.6299574375152588,0.6297140717506409,-0.00024336576461791992
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,69,UP,LEFT,0.9680230203021494,0.8816557452193119,-0.08636727508283748,0.6297140717506409,0.7086862921714783,0.0789722204208374
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,96,LEFT,DOWN,1.2030115166793949,1.1622626059739152,-0.0407489107054797,0.5611937642097473,0.6045085191726685,0.04331475496292114
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,96,LEFT,DOWN,1.2030115166793949,1.1622626059739152,-0.0407489107054797,0.5611937642097473,0.6045085191726685,0.04331475496292114
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,97,DOWN,LEFT,1.1622626059739152,1.0477900282811208,-0.1144725776927944,0.6045085191726685,0.6215198636054993,0.01701134443283081
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,97,DOWN,LEFT,1.1622626059739152,1.0477900282811208,-0.1144725776927944,0.6045085191726685,0.6215198636054993,0.01701134443283081
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,98,LEFT,DOWN,1.0477900282811208,1.099681195407516,0.0518911671263953,0.6215198636054993,0.5767853260040283,-0.04473453760147095
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,98,LEFT,DOWN,1.0477900282811208,1.099681195407516,0.0518911671263953,0.6215198636054993,0.5767853260040283,-0.04473453760147095
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,100,DOWN,LEFT,0.9717910598295432,1.1070352723865555,0.13524421255701236,0.6661844849586487,0.5347104668617249,-0.13147401809692383
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,100,DOWN,LEFT,0.9717910598295432,1.1070352723865555,0.13524421255701236,0.6661844849586487,0.5347104668617249,-0.13147401809692383
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,101,LEFT,DOWN,1.1070352723865555,1.080174206963237,-0.026861065423318564,0.5347104668617249,0.5376167893409729,0.002906322479248047
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,101,LEFT,DOWN,1.1070352723865555,1.080174206963237,-0.026861065423318564,0.5347104668617249,0.5376167893409729,0.002906322479248047
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,110,DOWN,LEFT,0.937231408885128,1.0221894415287762,0.08495803264364821,0.7316217422485352,0.661535918712616,-0.07008582353591919
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,110,DOWN,LEFT,0.937231408885128,1.0221894415287762,0.08495803264364821,0.7316217422485352,0.661535918712616,-0.07008582353591919
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,111,LEFT,DOWN,1.0221894415287762,1.2058518758833314,0.1836624343545552,0.661535918712616,0.4828127026557922,-0.17872321605682379
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,111,LEFT,DOWN,1.0221894415287762,1.2058518758833314,0.1836624343545552,0.661535918712616,0.4828127026557922,-0.17872321605682379
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,112,DOWN,LEFT,1.2058518758833314,0.908246046070024,-0.2976058298133074,0.4828127026557922,0.7616641521453857,0.27885144948959356
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,112,DOWN,LEFT,1.2058518758833314,0.908246046070024,-0.2976058298133074,0.4828127026557922,0.7616641521453857,0.27885144948959356
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,126,LEFT,DOWN,1.0193864877369252,1.0674875823754266,0.04810109463850143,0.5431491732597351,0.495587944984436,-0.04756122827529913
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,126,LEFT,DOWN,1.0193864877369252,1.0674875823754266,0.04810109463850143,0.5431491732597351,0.495587944984436,-0.04756122827529913
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,132,DOWN,LEFT,0.9497758512598704,1.10023654622946,0.1504606949695897,0.7294171452522278,0.5767552256584167,-0.15266191959381104
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,132,DOWN,LEFT,0.9497758512598704,1.10023654622946,0.1504606949695897,0.7294171452522278,0.5767552256584167,-0.15266191959381104
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,134,LEFT,DOWN,1.0172735731337423,0.9911808150889024,-0.026092758044839903,0.6607945561408997,0.7438262701034546,0.08303171396255493
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,134,LEFT,DOWN,1.0172735731337423,0.9911808150889024,-0.026092758044839903,0.6607945561408997,0.7438262701034546,0.08303171396255493
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,135,DOWN,LEFT,0.9911808150889024,0.2803699460283623,-0.7108108690605401,0.7438262701034546,0.9531323313713074,0.20930606126785278
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,135,DOWN,LEFT,0.9911808150889024,0.2803699460283623,-0.7108108690605401,0.7438262701034546,0.9531323313713074,0.20930606126785278
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,177,LEFT,DOWN,0.7370909230134346,0.2234258228762998,-0.5136651001371348,0.8041170239448547,0.9659672379493712,0.1618502140045165
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,177,LEFT,DOWN,0.7370909230134346,0.2234258228762998,-0.5136651001371348,0.8041170239448547,0.9659672379493712,0.1618502140045165
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,178,DOWN,LEFT,0.2234258228762998,0.0243698820911858,-0.19905594078511402,0.9659672379493712,0.997750461101532,0.031783223152160756
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,178,DOWN,LEFT,0.2234258228762998,0.0243698820911858,-0.19905594078511402,0.9659672379493712,0.997750461101532,0.031783223152160756
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,178,,LEFT,0.2234258228762998,0.0243698820911858,-0.19905594078511402,0.9659672379493712,0.997750461101532,0.031783223152160756
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,1,RIGHT,UP,1.442142970095074,1.1258280725968506,-0.3163148974982235,0.4916048347949981,0.6797114610671997,0.1881066262722016
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,1,RIGHT,UP,1.442142970095074,1.1258280725968506,-0.3163148974982235,0.4916048347949981,0.6797114610671997,0.1881066262722016
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,15,UP,DOWN,0.1358325865458384,1.597956783389031,1.4621241968431926,0.9845545887947084,0.4599285721778869,-0.5246260166168215
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,15,UP,DOWN,0.1358325865458384,1.597956783389031,1.4621241968431926,0.9845545887947084,0.4599285721778869,-0.5246260166168215
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,18,DOWN,UP,1.2848074725604797,1.0554252258294228,-0.2293822467310569,0.719415009021759,0.7791954874992371,0.05978047847747803
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,18,DOWN,UP,1.2848074725604797,1.0554252258294228,-0.2293822467310569,0.719415009021759,0.7791954874992371,0.05978047847747803
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,72,UP,LEFT,1.714959061677503,1.5756858701822258,-0.13927319149527717,0.3836032748222351,0.4397410154342651,0.056137740612029974
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,73,LEFT,RIGHT,1.5756858701822258,0.0816779099181856,-1.4940079602640401,0.4397410154342651,0.99081552028656,0.5510745048522949
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,73,LEFT,RIGHT,1.5756858701822258,0.0816779099181856,-1.4940079602640401,0.4397410154342651,0.99081552028656,0.5510745048522949
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,104,RIGHT,UP,1.4173082881585657,1.416281407948219,-0.0010268802103465813,0.5143935084342957,0.5459587574005127,0.03156524896621704
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,104,RIGHT,UP,1.4173082881585657,1.416281407948219,-0.0010268802103465813,0.5143935084342957,0.5459587574005127,0.03156524896621704
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,105,UP,RIGHT,1.416281407948219,0.8909759733637177,-0.5253054345845014,0.5459587574005127,0.8070387840270996,0.2610800266265869
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,105,UP,RIGHT,1.416281407948219,0.8909759733637177,-0.5253054345845014,0.5459587574005127,0.8070387840270996,0.2610800266265869
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,143,RIGHT,UP,0.1576693295668169,1.259321346572693,1.101652017005876,0.9809978604316713,0.6703857183456421,-0.31061214208602916
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,143,RIGHT,UP,0.1576693295668169,1.259321346572693,1.101652017005876,0.9809978604316713,0.6703857183456421,-0.31061214208602916
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,145,UP,RIGHT,1.2722558954646763,0.4451076047074032,-0.8271482907572731,0.5143435597419739,0.918452799320221,0.40410923957824707
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,145,UP,RIGHT,1.2722558954646763,0.4451076047074032,-0.8271482907572731,0.5143435597419739,0.918452799320221,0.40410923957824707
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,failure,145,,RIGHT,1.2722558954646763,0.4451076047074032,-0.8271482907572731,0.5143435597419739,0.918452799320221,0.40410923957824707
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,2,RIGHT,UP,1.0046407852652,0.9854277416878938,-0.019213043577306133,0.6624550223350525,0.6649085283279419,0.0024535059928894043
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,4,UP,RIGHT,0.8386404191853707,0.7143774720360963,-0.12426294714927444,0.7434927225112915,0.8062918782234192,0.06279915571212769
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,8,RIGHT,UP,0.9921641909900032,1.0169743410571197,0.02481015006711651,0.5875551700592041,0.5433092713356018,-0.044245898723602295
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,11,UP,RIGHT,0.8899084639147063,0.8487427472005425,-0.0411657167141638,0.7081005573272705,0.7426069974899292,0.03450644016265869
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,21,RIGHT,UP,0.0262648209469769,1.032884521690708,1.0066197007437312,0.9974998831748962,0.5842015147209167,-0.4132983684539795
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,34,UP,RIGHT,0.9326823077772082,0.8254706515730935,-0.10721165620411466,0.6701235771179199,0.744481086730957,0.07435750961303711
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,40,RIGHT,UP,0.1245589469459664,0.3939411602976986,0.2693822133517322,0.9834222197532654,0.9236469864845276,-0.05977523326873779
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,127,UP,RIGHT,0.27141930994818,0.2463316441121293,-0.025087665836050682,0.957708477973938,0.9604915976524352,0.0027831196784972034
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,133,RIGHT,UP,0.7911223688706511,0.217543719789733,-0.5735786490809182,0.775175929069519,0.9666173458099364,0.19144141674041737
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,157,UP,RIGHT,0.3798874891700152,1.1431992002474058,0.7633117110773906,0.9321724772453308,0.5305137038230896,-0.4016587734222412
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,160,RIGHT,UP,0.97658716858546,0.4727432910938418,-0.5038438774916183,0.6978040933609009,0.9067176580429076,0.20891356468200672
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,195,UP,RIGHT,0.3165442227884411,0.7764920329569193,0.4599478101684782,0.9446576237678528,0.7764685750007629,-0.16818904876708984
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,196,RIGHT,UP,0.7764920329569193,0.7181783783049146,-0.058313654652004665,0.7764685750007629,0.8060179948806763,0.02954941987991333
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,221,UP,RIGHT,0.4414745715126943,0.2705340370346888,-0.1709405344780055,0.9101213216781616,0.9540243148803712,0.043902993202209584
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,222,RIGHT,UP,0.2705340370346888,0.8758604577803298,0.605326420745641,0.9540243148803712,0.7091057896614075,-0.24491852521896373
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_36,failure,223,UP,RIGHT,0.8758604577803298,1.0000620909101738,0.124201633129844,0.7091057896614075,0.544273316860199,-0.1648324728012085
